<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.12.18	01:15:00	1.17427	1.17454	1.17419	1.17451	522	0	20
2017.12.18	01:30:00	1.17451	1.17484	1.17447	1.17483	594	0	20
2017.12.18	01:45:00	1.17484	1.17534	1.17471	1.17486	727	0	19
2017.12.18	02:00:00	1.17486	1.17529	1.17477	1.17529	436	0	19
2017.12.18	02:15:00	1.17529	1.17548	1.17519	1.17525	290	0	20
2017.12.18	02:30:00	1.17525	1.17529	1.17505	1.17513	234	0	20
2017.12.18	02:45:00	1.17513	1.17561	1.17511	1.17556	290	0	20
2017.12.18	03:00:00	1.17556	1.17595	1.17548	1.17583	374	0	20
2017.12.18	03:15:00	1.17585	1.17600	1.17563	1.17571	288	0	20
2017.12.18	03:30:00	1.17571	1.17617	1.17563	1.17602	346	0	20
2017.12.18	03:45:00	1.17599	1.17600	1.17555	1.17557	193	0	21
2017.12.18	04:00:00	1.17558	1.17636	1.17554	1.17585	400	0	20
2017.12.18	04:15:00	1.17586	1.17591	1.17558	1.17576	168	0	20
2017.12.18	04:30:00	1.17575	1.17629	1.17574	1.17619	244	0	20
2017.12.18	04:45:00	1.17616	1.17642	1.17603	1.17630	328	0	19
2017.12.18	05:00:00	1.17627	1.17634	1.17605	1.17607	186	0	20
2017.12.18	05:15:00	1.17605	1.17625	1.17605	1.17619	187	0	20
2017.12.18	05:30:00	1.17617	1.17624	1.17588	1.17610	353	0	20
2017.12.18	05:45:00	1.17609	1.17617	1.17593	1.17593	284	0	22
2017.12.18	06:00:00	1.17595	1.17606	1.17592	1.17603	173	0	21
2017.12.18	06:15:00	1.17602	1.17607	1.17596	1.17607	68	0	20
2017.12.18	06:30:00	1.17606	1.17613	1.17591	1.17612	148	0	21
2017.12.18	06:45:00	1.17614	1.17616	1.17586	1.17598	247	0	20
2017.12.18	07:00:00	1.17600	1.17691	1.17600	1.17678	292	0	20
2017.12.18	07:15:00	1.17678	1.17705	1.17660	1.17683	404	0	21
2017.12.18	07:30:00	1.17683	1.17697	1.17664	1.17664	264	0	20
2017.12.18	07:45:00	1.17663	1.17687	1.17644	1.17674	264	0	21
2017.12.18	08:00:00	1.17673	1.17674	1.17607	1.17636	598	0	19
2017.12.18	08:15:00	1.17636	1.17715	1.17636	1.17695	618	0	19
2017.12.18	08:30:00	1.17695	1.17701	1.17650	1.17681	831	0	19
2017.12.18	08:45:00	1.17684	1.17800	1.17644	1.17795	1319	0	18
2017.12.18	09:00:00	1.17797	1.17812	1.17749	1.17793	1181	0	18
2017.12.18	09:15:00	1.17793	1.17802	1.17744	1.17752	964	0	19
2017.12.18	09:30:00	1.17754	1.17903	1.17752	1.17867	1015	0	18
2017.12.18	09:45:00	1.17866	1.17904	1.17823	1.17878	962	0	18
2017.12.18	10:00:00	1.17878	1.17928	1.17857	1.17871	940	0	19
2017.12.18	10:15:00	1.17870	1.17917	1.17849	1.17912	702	0	18
2017.12.18	10:30:00	1.17912	1.17939	1.17891	1.17921	750	0	18
2017.12.18	10:45:00	1.17920	1.17937	1.17871	1.17881	677	0	19
2017.12.18	11:00:00	1.17883	1.17887	1.17832	1.17847	709	0	19
2017.12.18	11:15:00	1.17847	1.17880	1.17835	1.17855	672	0	19
2017.12.18	11:30:00	1.17854	1.17917	1.17853	1.17881	552	0	18
2017.12.18	11:45:00	1.17881	1.17946	1.17853	1.17941	786	0	18
2017.12.18	12:00:00	1.17941	1.17974	1.17900	1.17904	837	0	19
2017.12.18	12:15:00	1.17901	1.17925	1.17881	1.17881	574	0	19
2017.12.18	12:30:00	1.17883	1.17915	1.17864	1.17907	664	0	19
2017.12.18	12:45:00	1.17908	1.17952	1.17885	1.17919	704	0	19
2017.12.18	13:00:00	1.17921	1.17942	1.17876	1.17894	787	0	19
2017.12.18	13:15:00	1.17894	1.17937	1.17875	1.17905	678	0	19
2017.12.18	13:30:00	1.17908	1.17948	1.17901	1.17932	595	0	19
2017.12.18	13:45:00	1.17930	1.17944	1.17884	1.17942	686	0	18
2017.12.18	14:00:00	1.17944	1.17948	1.17908	1.17937	724	0	18
2017.12.18	14:15:00	1.17937	1.17973	1.17925	1.17937	699	0	18
2017.12.18	14:30:00	1.17938	1.17973	1.17921	1.17935	694	0	19
2017.12.18	14:45:00	1.17937	1.17983	1.17922	1.17925	744	0	18
2017.12.18	15:00:00	1.17925	1.17989	1.17869	1.17976	1039	0	18
2017.12.18	15:15:00	1.17969	1.18049	1.17952	1.18030	986	0	18
2017.12.18	15:30:00	1.18030	1.18078	1.18026	1.18061	1131	0	18
2017.12.18	15:45:00	1.18061	1.18088	1.18044	1.18066	915	0	18
2017.12.18	16:00:00	1.18064	1.18159	1.18047	1.18110	1315	0	18
2017.12.18	16:15:00	1.18109	1.18229	1.18103	1.18186	1027	0	18
2017.12.18	16:30:00	1.18183	1.18335	1.18183	1.18284	1342	0	18
2017.12.18	16:45:00	1.18285	1.18285	1.18107	1.18110	1446	0	18
2017.12.18	17:00:00	1.18108	1.18157	1.17996	1.18016	1450	0	18
2017.12.18	17:15:00	1.18015	1.18050	1.17966	1.18034	853	0	18
2017.12.18	17:30:00	1.18034	1.18047	1.18013	1.18035	733	0	18
2017.12.18	17:45:00	1.18035	1.18053	1.18013	1.18036	709	0	19
2017.12.18	18:00:00	1.18036	1.18040	1.17972	1.18026	721	0	18
2017.12.18	18:15:00	1.18023	1.18027	1.17957	1.17999	565	0	18
2017.12.18	18:30:00	1.17988	1.18019	1.17968	1.18002	631	0	19
2017.12.18	18:45:00	1.18000	1.18042	1.17888	1.17894	836	0	18
2017.12.18	19:00:00	1.17895	1.17930	1.17874	1.17888	670	0	19
2017.12.18	19:15:00	1.17888	1.17939	1.17879	1.17897	568	0	19
2017.12.18	19:30:00	1.17898	1.17925	1.17879	1.17908	511	0	19
2017.12.18	19:45:00	1.17908	1.17936	1.17907	1.17922	399	0	19
2017.12.18	20:00:00	1.17922	1.17969	1.17918	1.17927	595	0	18
2017.12.18	20:15:00	1.17924	1.17924	1.17837	1.17854	596	0	19
2017.12.18	20:30:00	1.17857	1.17859	1.17745	1.17776	746	0	19
2017.12.18	20:45:00	1.17779	1.17834	1.17779	1.17829	472	0	20
2017.12.18	21:00:00	1.17833	1.17836	1.17797	1.17806	463	0	19
2017.12.18	21:15:00	1.17803	1.17844	1.17781	1.17837	541	0	19
2017.12.18	21:30:00	1.17837	1.17837	1.17780	1.17790	439	0	19
2017.12.18	21:45:00	1.17790	1.17816	1.17783	1.17802	541	0	20
2017.12.18	22:00:00	1.17803	1.17816	1.17785	1.17786	328	0	21
2017.12.18	22:15:00	1.17786	1.17827	1.17786	1.17813	208	0	20
2017.12.18	22:30:00	1.17812	1.17825	1.17790	1.17793	278	0	20
2017.12.18	22:45:00	1.17793	1.17818	1.17779	1.17806	246	0	20
2017.12.18	23:00:00	1.17807	1.17822	1.17795	1.17815	181	0	34
2017.12.18	23:15:00	1.17817	1.17834	1.17797	1.17806	586	0	29
2017.12.18	23:30:00	1.17812	1.17844	1.17800	1.17815	454	0	29
2017.12.18	23:45:00	1.17815	1.17839	1.17810	1.17815	271	0	28
2017.12.19	00:00:00	1.17815	1.17825	1.17809	1.17812	259	0	23
2017.12.19	00:15:00	1.17812	1.17840	1.17812	1.17822	132	0	23
2017.12.19	00:30:00	1.17820	1.17823	1.17813	1.17814	153	0	22
2017.12.19	00:45:00	1.17815	1.17834	1.17813	1.17829	255	0	21
2017.12.19	01:00:00	1.17829	1.17836	1.17807	1.17809	359	0	19
2017.12.19	01:15:00	1.17810	1.17829	1.17797	1.17805	275	0	20
2017.12.19	01:30:00	1.17806	1.17823	1.17764	1.17812	406	0	21
2017.12.19	01:45:00	1.17812	1.17832	1.17799	1.17823	401	0	19
2017.12.19	02:00:00	1.17820	1.17832	1.17780	1.17788	215	0	20
2017.12.19	02:15:00	1.17790	1.17799	1.17756	1.17766	274	0	20
2017.12.19	02:30:00	1.17768	1.17781	1.17759	1.17768	305	0	20
2017.12.19	02:45:00	1.17768	1.17817	1.17763	1.17813	311	0	20
2017.12.19	03:00:00	1.17812	1.17823	1.17793	1.17822	321	0	19
2017.12.19	03:15:00	1.17820	1.17841	1.17816	1.17837	215	0	20
2017.12.19	03:30:00	1.17837	1.17863	1.17830	1.17856	259	0	20
2017.12.19	03:45:00	1.17854	1.17881	1.17853	1.17858	276	0	20
2017.12.19	04:00:00	1.17859	1.17885	1.17854	1.17857	250	0	20
2017.12.19	04:15:00	1.17854	1.17868	1.17849	1.17856	175	0	21
2017.12.19	04:30:00	1.17857	1.17891	1.17847	1.17888	347	0	19
2017.12.19	04:45:00	1.17888	1.17888	1.17861	1.17878	167	0	21
2017.12.19	05:00:00	1.17879	1.17886	1.17861	1.17870	208	0	21
2017.12.19	05:15:00	1.17871	1.17883	1.17864	1.17868	145	0	23
2017.12.19	05:30:00	1.17868	1.17873	1.17864	1.17871	156	0	20
2017.12.19	05:45:00	1.17874	1.17915	1.17874	1.17914	153	0	20
2017.12.19	06:00:00	1.17913	1.17915	1.17891	1.17900	154	0	20
2017.12.19	06:15:00	1.17901	1.17937	1.17901	1.17925	217	0	20
2017.12.19	06:30:00	1.17925	1.17947	1.17925	1.17944	182	0	20
2017.12.19	06:45:00	1.17945	1.17949	1.17913	1.17915	226	0	20
2017.12.19	07:00:00	1.17915	1.17937	1.17898	1.17936	259	0	22
2017.12.19	07:15:00	1.17937	1.17942	1.17905	1.17907	273	0	20
2017.12.19	07:30:00	1.17908	1.17942	1.17893	1.17942	234	0	21
2017.12.19	07:45:00	1.17942	1.17975	1.17920	1.17935	400	0	20
2017.12.19	08:00:00	1.17936	1.17991	1.17903	1.17981	1357	0	19
2017.12.19	08:15:00	1.17982	1.17989	1.17942	1.17957	515	0	19
2017.12.19	08:30:00	1.17958	1.17991	1.17952	1.17983	480	0	19
2017.12.19	08:45:00	1.17985	1.18054	1.17983	1.18049	711	0	19
2017.12.19	09:00:00	1.18050	1.18090	1.18010	1.18073	943	0	19
2017.12.19	09:15:00	1.18071	1.18122	1.18043	1.18102	1053	0	18
2017.12.19	09:30:00	1.18100	1.18178	1.18088	1.18159	950	0	19
2017.12.19	09:45:00	1.18158	1.18172	1.18037	1.18046	947	0	19
2017.12.19	10:00:00	1.18051	1.18110	1.18002	1.18023	1139	0	18
2017.12.19	10:15:00	1.18024	1.18039	1.17902	1.17955	980	0	18
2017.12.19	10:30:00	1.17952	1.17983	1.17940	1.17958	719	0	19
2017.12.19	10:45:00	1.17957	1.18060	1.17951	1.18054	943	0	18
2017.12.19	11:00:00	1.18054	1.18059	1.17990	1.17992	1034	0	19
2017.12.19	11:15:00	1.17992	1.18041	1.17991	1.18027	592	0	19
2017.12.19	11:30:00	1.18027	1.18054	1.18003	1.18054	652	0	19
2017.12.19	11:45:00	1.18058	1.18120	1.18058	1.18068	956	0	18
2017.12.19	12:00:00	1.18069	1.18104	1.18051	1.18098	650	0	19
2017.12.19	12:15:00	1.18098	1.18113	1.18050	1.18070	672	0	19
2017.12.19	12:30:00	1.18071	1.18122	1.18069	1.18105	795	0	19
2017.12.19	12:45:00	1.18105	1.18115	1.18061	1.18088	626	0	19
2017.12.19	13:00:00	1.18090	1.18186	1.18073	1.18171	1079	0	19
2017.12.19	13:15:00	1.18169	1.18173	1.18125	1.18131	769	0	18
2017.12.19	13:30:00	1.18132	1.18152	1.18115	1.18138	634	0	19
2017.12.19	13:45:00	1.18137	1.18281	1.18135	1.18276	958	0	18
2017.12.19	14:00:00	1.18278	1.18288	1.18208	1.18227	1186	0	18
2017.12.19	14:15:00	1.18223	1.18244	1.18140	1.18206	1277	0	18
2017.12.19	14:30:00	1.18207	1.18262	1.18166	1.18243	1209	0	18
2017.12.19	14:45:00	1.18244	1.18308	1.18229	1.18259	1342	0	18
2017.12.19	15:00:00	1.18258	1.18295	1.18213	1.18271	1156	0	18
2017.12.19	15:15:00	1.18274	1.18284	1.18151	1.18176	1021	0	18
2017.12.19	15:30:00	1.18176	1.18198	1.18037	1.18090	1295	0	18
2017.12.19	15:45:00	1.18090	1.18152	1.18054	1.18083	1234	0	18
2017.12.19	16:00:00	1.18086	1.18169	1.18074	1.18159	1175	0	19
2017.12.19	16:15:00	1.18161	1.18212	1.18117	1.18195	1225	0	18
2017.12.19	16:30:00	1.18193	1.18277	1.18166	1.18268	1294	0	18
2017.12.19	16:45:00	1.18271	1.18280	1.18084	1.18088	1819	0	18
2017.12.19	17:00:00	1.18087	1.18122	1.18041	1.18098	1440	0	18
2017.12.19	17:15:00	1.18098	1.18159	1.18081	1.18122	1271	0	19
2017.12.19	17:30:00	1.18122	1.18173	1.18115	1.18121	1160	0	19
2017.12.19	17:45:00	1.18122	1.18217	1.18112	1.18208	1260	0	18
2017.12.19	18:00:00	1.18207	1.18271	1.18165	1.18183	1160	0	20
2017.12.19	18:15:00	1.18186	1.18205	1.18146	1.18149	951	0	18
2017.12.19	18:30:00	1.18147	1.18266	1.18147	1.18259	820	0	19
2017.12.19	18:45:00	1.18258	1.18287	1.18196	1.18280	797	0	18
2017.12.19	19:00:00	1.18279	1.18382	1.18271	1.18359	1258	0	18
2017.12.19	19:15:00	1.18357	1.18478	1.18357	1.18443	1278	0	19
2017.12.19	19:30:00	1.18443	1.18459	1.18418	1.18429	696	0	19
2017.12.19	19:45:00	1.18430	1.18453	1.18417	1.18434	667	0	19
2017.12.19	20:00:00	1.18437	1.18457	1.18416	1.18427	591	0	19
2017.12.19	20:15:00	1.18426	1.18457	1.18420	1.18436	465	0	19
2017.12.19	20:30:00	1.18435	1.18457	1.18416	1.18454	504	0	20
2017.12.19	20:45:00	1.18454	1.18467	1.18425	1.18436	610	0	19
2017.12.19	21:00:00	1.18435	1.18454	1.18424	1.18437	625	0	19
2017.12.19	21:15:00	1.18437	1.18452	1.18420	1.18426	640	0	19
2017.12.19	21:30:00	1.18424	1.18440	1.18419	1.18420	567	0	19
2017.12.19	21:45:00	1.18422	1.18440	1.18392	1.18395	528	0	20
2017.12.19	22:00:00	1.18396	1.18417	1.18395	1.18412	189	0	20
2017.12.19	22:15:00	1.18413	1.18416	1.18375	1.18391	172	0	19
2017.12.19	22:30:00	1.18392	1.18413	1.18389	1.18403	189	0	20
2017.12.19	22:45:00	1.18402	1.18408	1.18369	1.18389	276	0	19
2017.12.19	23:00:00	1.18396	1.18407	1.18381	1.18383	110	0	42
2017.12.19	23:15:00	1.18383	1.18427	1.18374	1.18391	370	0	40
2017.12.19	23:30:00	1.18393	1.18403	1.18369	1.18392	314	0	34
2017.12.19	23:45:00	1.18393	1.18410	1.18391	1.18407	282	0	26
2017.12.20	00:00:00	1.18403	1.18413	1.18389	1.18403	164	0	23
2017.12.20	00:15:00	1.18403	1.18412	1.18403	1.18407	106	0	22
2017.12.20	00:30:00	1.18408	1.18413	1.18399	1.18407	162	0	21
2017.12.20	00:45:00	1.18409	1.18410	1.18355	1.18359	305	0	20
2017.12.20	01:00:00	1.18362	1.18388	1.18344	1.18362	435	0	20
2017.12.20	01:15:00	1.18361	1.18393	1.18359	1.18392	227	0	20
2017.12.20	01:30:00	1.18392	1.18402	1.18376	1.18399	242	0	20
2017.12.20	01:45:00	1.18398	1.18433	1.18391	1.18425	337	0	21
2017.12.20	02:00:00	1.18426	1.18441	1.18413	1.18430	346	0	20
2017.12.20	02:15:00	1.18430	1.18453	1.18430	1.18439	265	0	20
2017.12.20	02:30:00	1.18439	1.18439	1.18396	1.18403	320	0	20
2017.12.20	02:45:00	1.18402	1.18435	1.18402	1.18410	342	0	19
2017.12.20	03:00:00	1.18412	1.18437	1.18409	1.18413	251	0	20
2017.12.20	03:15:00	1.18412	1.18424	1.18405	1.18418	147	0	21
2017.12.20	03:30:00	1.18418	1.18441	1.18406	1.18425	238	0	21
2017.12.20	03:45:00	1.18426	1.18430	1.18410	1.18420	238	0	21
2017.12.20	04:00:00	1.18420	1.18443	1.18417	1.18443	181	0	20
2017.12.20	04:15:00	1.18442	1.18454	1.18440	1.18451	128	0	23
2017.12.20	04:30:00	1.18451	1.18461	1.18439	1.18441	180	0	20
2017.12.20	04:45:00	1.18441	1.18457	1.18437	1.18454	135	0	21
2017.12.20	05:00:00	1.18456	1.18457	1.18436	1.18442	178	0	19
2017.12.20	05:15:00	1.18443	1.18443	1.18412	1.18422	160	0	21
2017.12.20	05:30:00	1.18423	1.18433	1.18400	1.18418	211	0	20
2017.12.20	05:45:00	1.18418	1.18418	1.18400	1.18406	168	0	20
2017.12.20	06:00:00	1.18405	1.18418	1.18401	1.18413	191	0	21
2017.12.20	06:15:00	1.18413	1.18434	1.18402	1.18432	154	0	21
2017.12.20	06:30:00	1.18430	1.18449	1.18426	1.18447	195	0	20
2017.12.20	06:45:00	1.18447	1.18452	1.18407	1.18447	365	0	19
2017.12.20	07:00:00	1.18452	1.18478	1.18379	1.18379	382	0	20
2017.12.20	07:15:00	1.18378	1.18385	1.18352	1.18372	436	0	19
2017.12.20	07:30:00	1.18373	1.18387	1.18342	1.18348	374	0	20
2017.12.20	07:45:00	1.18347	1.18352	1.18283	1.18283	453	0	19
2017.12.20	08:00:00	1.18284	1.18348	1.18280	1.18344	558	0	19
2017.12.20	08:15:00	1.18342	1.18381	1.18334	1.18369	446	0	20
2017.12.20	08:30:00	1.18368	1.18380	1.18318	1.18351	691	0	19
2017.12.20	08:45:00	1.18351	1.18415	1.18317	1.18407	875	0	19
2017.12.20	09:00:00	1.18403	1.18457	1.18383	1.18383	1133	0	19
2017.12.20	09:15:00	1.18389	1.18494	1.18340	1.18494	1058	0	19
2017.12.20	09:30:00	1.18494	1.18530	1.18436	1.18495	1474	0	19
2017.12.20	09:45:00	1.18496	1.18496	1.18403	1.18463	888	0	19
2017.12.20	10:00:00	1.18463	1.18518	1.18447	1.18505	730	0	18
2017.12.20	10:15:00	1.18508	1.18508	1.18413	1.18413	772	0	19
2017.12.20	10:30:00	1.18415	1.18427	1.18390	1.18390	768	0	19
2017.12.20	10:45:00	1.18388	1.18425	1.18357	1.18366	718	0	18
2017.12.20	11:00:00	1.18366	1.18396	1.18348	1.18386	815	0	18
2017.12.20	11:15:00	1.18386	1.18513	1.18386	1.18513	977	0	18
2017.12.20	11:30:00	1.18514	1.18572	1.18451	1.18468	904	0	19
2017.12.20	11:45:00	1.18467	1.18469	1.18423	1.18440	707	0	18
2017.12.20	12:00:00	1.18441	1.18476	1.18420	1.18454	778	0	19
2017.12.20	12:15:00	1.18454	1.18470	1.18413	1.18444	640	0	19
2017.12.20	12:30:00	1.18447	1.18469	1.18416	1.18461	669	0	19
2017.12.20	12:45:00	1.18461	1.18467	1.18352	1.18358	649	0	19
2017.12.20	13:00:00	1.18357	1.18396	1.18315	1.18357	785	0	18
2017.12.20	13:15:00	1.18357	1.18427	1.18354	1.18420	677	0	19
2017.12.20	13:30:00	1.18419	1.18471	1.18415	1.18436	692	0	19
2017.12.20	13:45:00	1.18435	1.18454	1.18393	1.18410	677	0	18
2017.12.20	14:00:00	1.18412	1.18447	1.18400	1.18443	787	0	18
2017.12.20	14:15:00	1.18443	1.18473	1.18399	1.18427	1153	0	18
2017.12.20	14:30:00	1.18427	1.18480	1.18424	1.18449	1067	0	19
2017.12.20	14:45:00	1.18449	1.18482	1.18427	1.18430	903	0	19
2017.12.20	15:00:00	1.18430	1.18551	1.18424	1.18474	1142	0	19
2017.12.20	15:15:00	1.18473	1.18502	1.18463	1.18476	858	0	18
2017.12.20	15:30:00	1.18473	1.18549	1.18435	1.18508	1352	0	18
2017.12.20	15:45:00	1.18507	1.18626	1.18496	1.18585	1509	0	18
2017.12.20	16:00:00	1.18586	1.18715	1.18537	1.18703	1839	0	18
2017.12.20	16:15:00	1.18704	1.18818	1.18679	1.18766	1490	0	18
2017.12.20	16:30:00	1.18769	1.19008	1.18765	1.18990	1990	0	18
2017.12.20	16:45:00	1.18991	1.19007	1.18810	1.18824	1852	0	18
2017.12.20	17:00:00	1.18820	1.18837	1.18761	1.18810	1729	0	18
2017.12.20	17:15:00	1.18813	1.18813	1.18741	1.18779	992	0	18
2017.12.20	17:30:00	1.18779	1.18830	1.18769	1.18813	939	0	19
2017.12.20	17:45:00	1.18815	1.18837	1.18779	1.18800	906	0	19
2017.12.20	18:00:00	1.18799	1.18799	1.18735	1.18762	774	0	19
2017.12.20	18:15:00	1.18763	1.18773	1.18731	1.18745	616	0	19
2017.12.20	18:30:00	1.18748	1.18803	1.18742	1.18786	729	0	19
2017.12.20	18:45:00	1.18788	1.18796	1.18752	1.18758	682	0	19
2017.12.20	19:00:00	1.18757	1.18822	1.18757	1.18813	520	0	19
2017.12.20	19:15:00	1.18812	1.18857	1.18795	1.18845	661	0	19
2017.12.20	19:30:00	1.18847	1.18881	1.18810	1.18816	587	0	19
2017.12.20	19:45:00	1.18819	1.18840	1.18773	1.18798	556	0	19
2017.12.20	20:00:00	1.18799	1.18812	1.18763	1.18773	628	0	19
2017.12.20	20:15:00	1.18772	1.18801	1.18737	1.18758	487	0	19
2017.12.20	20:30:00	1.18757	1.18793	1.18756	1.18778	530	0	20
2017.12.20	20:45:00	1.18776	1.18783	1.18748	1.18769	482	0	19
2017.12.20	21:00:00	1.18768	1.18807	1.18756	1.18764	773	0	19
2017.12.20	21:15:00	1.18765	1.18810	1.18751	1.18808	514	0	20
2017.12.20	21:30:00	1.18809	1.18813	1.18782	1.18786	450	0	19
2017.12.20	21:45:00	1.18786	1.18796	1.18757	1.18775	393	0	19
2017.12.20	22:00:00	1.18772	1.18773	1.18738	1.18740	220	0	21
2017.12.20	22:15:00	1.18740	1.18742	1.18681	1.18688	250	0	20
2017.12.20	22:30:00	1.18688	1.18708	1.18679	1.18708	259	0	21
2017.12.20	22:45:00	1.18711	1.18727	1.18702	1.18708	315	0	21
2017.12.20	23:00:00	1.18704	1.18735	1.18669	1.18702	250	0	37
2017.12.20	23:15:00	1.18698	1.18720	1.18681	1.18698	609	0	26
2017.12.20	23:30:00	1.18700	1.18730	1.18696	1.18715	660	0	27
2017.12.20	23:45:00	1.18715	1.18735	1.18713	1.18715	488	0	31
2017.12.21	00:00:00	1.18714	1.18738	1.18714	1.18728	280	0	24
2017.12.21	00:15:00	1.18725	1.18734	1.18687	1.18688	192	0	21
2017.12.21	00:30:00	1.18688	1.18812	1.18687	1.18795	557	0	21
2017.12.21	00:45:00	1.18793	1.18796	1.18762	1.18766	232	0	22
2017.12.21	01:00:00	1.18768	1.18809	1.18761	1.18786	402	0	20
2017.12.21	01:15:00	1.18785	1.18793	1.18764	1.18782	268	0	19
2017.12.21	01:30:00	1.18783	1.18786	1.18748	1.18759	224	0	20
2017.12.21	01:45:00	1.18759	1.18790	1.18728	1.18735	488	0	22
2017.12.21	02:00:00	1.18738	1.18740	1.18706	1.18715	278	0	20
2017.12.21	02:15:00	1.18715	1.18745	1.18703	1.18715	237	0	20
2017.12.21	02:30:00	1.18717	1.18729	1.18710	1.18727	323	0	20
2017.12.21	02:45:00	1.18730	1.18730	1.18698	1.18700	294	0	19
2017.12.21	03:00:00	1.18698	1.18706	1.18688	1.18703	190	0	20
2017.12.21	03:15:00	1.18702	1.18723	1.18693	1.18718	170	0	21
2017.12.21	03:30:00	1.18718	1.18727	1.18710	1.18722	137	0	21
2017.12.21	03:45:00	1.18721	1.18734	1.18715	1.18732	225	0	20
2017.12.21	04:00:00	1.18732	1.18749	1.18729	1.18740	224	0	20
2017.12.21	04:15:00	1.18740	1.18746	1.18730	1.18739	213	0	20
2017.12.21	04:30:00	1.18738	1.18739	1.18635	1.18662	533	0	20
2017.12.21	04:45:00	1.18661	1.18668	1.18641	1.18649	317	0	20
2017.12.21	05:00:00	1.18647	1.18674	1.18632	1.18661	267	0	20
2017.12.21	05:15:00	1.18663	1.18673	1.18644	1.18657	221	0	21
2017.12.21	05:30:00	1.18659	1.18671	1.18651	1.18656	196	0	21
2017.12.21	05:45:00	1.18657	1.18666	1.18654	1.18662	143	0	21
2017.12.21	06:00:00	1.18662	1.18664	1.18641	1.18643	153	0	20
2017.12.21	06:15:00	1.18642	1.18647	1.18622	1.18635	263	0	21
2017.12.21	06:30:00	1.18637	1.18674	1.18636	1.18641	270	0	20
2017.12.21	06:45:00	1.18641	1.18671	1.18637	1.18669	201	0	20
2017.12.21	07:00:00	1.18669	1.18680	1.18654	1.18656	253	0	20
2017.12.21	07:15:00	1.18656	1.18688	1.18656	1.18687	202	0	21
2017.12.21	07:30:00	1.18684	1.18686	1.18625	1.18630	219	0	20
2017.12.21	07:45:00	1.18632	1.18688	1.18624	1.18681	364	0	20
2017.12.21	08:00:00	1.18685	1.18739	1.18681	1.18708	498	0	20
2017.12.21	08:15:00	1.18710	1.18740	1.18642	1.18657	735	0	19
2017.12.21	08:30:00	1.18654	1.18740	1.18645	1.18725	888	0	19
2017.12.21	08:45:00	1.18728	1.18735	1.18663	1.18712	730	0	19
2017.12.21	09:00:00	1.18713	1.18718	1.18636	1.18717	1101	0	19
2017.12.21	09:15:00	1.18717	1.18793	1.18691	1.18784	1070	0	19
2017.12.21	09:30:00	1.18783	1.18798	1.18701	1.18727	921	0	18
2017.12.21	09:45:00	1.18728	1.18786	1.18708	1.18779	805	0	19
2017.12.21	10:00:00	1.18779	1.18795	1.18728	1.18741	744	0	19
2017.12.21	10:15:00	1.18742	1.18858	1.18722	1.18808	1036	0	18
2017.12.21	10:30:00	1.18808	1.18813	1.18771	1.18776	766	0	19
2017.12.21	10:45:00	1.18776	1.18810	1.18766	1.18798	792	0	19
2017.12.21	11:00:00	1.18798	1.18840	1.18756	1.18827	738	0	19
2017.12.21	11:15:00	1.18826	1.18886	1.18810	1.18837	904	0	19
2017.12.21	11:30:00	1.18836	1.18853	1.18772	1.18778	630	0	19
2017.12.21	11:45:00	1.18775	1.18792	1.18695	1.18701	815	0	19
2017.12.21	12:00:00	1.18702	1.18759	1.18696	1.18728	596	0	18
2017.12.21	12:15:00	1.18731	1.18766	1.18690	1.18729	646	0	19
2017.12.21	12:30:00	1.18730	1.18731	1.18650	1.18668	653	0	19
2017.12.21	12:45:00	1.18666	1.18707	1.18652	1.18652	571	0	19
2017.12.21	13:00:00	1.18653	1.18685	1.18632	1.18679	550	0	19
2017.12.21	13:15:00	1.18681	1.18683	1.18569	1.18596	1001	0	19
2017.12.21	13:30:00	1.18596	1.18596	1.18527	1.18552	818	0	18
2017.12.21	13:45:00	1.18546	1.18620	1.18503	1.18617	1024	0	18
2017.12.21	14:00:00	1.18607	1.18627	1.18574	1.18575	766	0	19
2017.12.21	14:15:00	1.18575	1.18616	1.18545	1.18566	911	0	19
2017.12.21	14:30:00	1.18565	1.18698	1.18544	1.18685	1479	0	18
2017.12.21	14:45:00	1.18684	1.18687	1.18573	1.18576	877	0	18
2017.12.21	15:00:00	1.18579	1.18599	1.18484	1.18503	1318	0	18
2017.12.21	15:15:00	1.18503	1.18609	1.18493	1.18605	820	0	19
2017.12.21	15:30:00	1.18605	1.18653	1.18565	1.18637	1011	0	18
2017.12.21	15:45:00	1.18639	1.18688	1.18637	1.18637	1105	0	18
2017.12.21	16:00:00	1.18639	1.18688	1.18618	1.18680	1045	0	19
2017.12.21	16:15:00	1.18679	1.18687	1.18627	1.18657	957	0	18
2017.12.21	16:30:00	1.18661	1.18671	1.18627	1.18653	944	0	19
2017.12.21	16:45:00	1.18653	1.18653	1.18535	1.18593	1259	0	18
2017.12.21	17:00:00	1.18595	1.18688	1.18576	1.18671	1209	0	18
2017.12.21	17:15:00	1.18670	1.18779	1.18666	1.18735	1452	0	18
2017.12.21	17:30:00	1.18735	1.18752	1.18686	1.18698	1071	0	19
2017.12.21	17:45:00	1.18700	1.18708	1.18661	1.18703	787	0	19
